src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese pub with a moderate price range with a customer rating of 1 out of 5. It is located in the riverside area near Raja Indian Cuisine.	0.5583	0.5721	6.1095	0.4753	0.6364	0.7988
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is not children friendly and costs more than £30.	0.7922	0.8016	6.1934	0.4615	0.6304	2.4461
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the city centre. It is child friendly and costs more than £30.	0.5401	0.5594	4.2820	0.4101	0.4720	1.8236
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is not children friendly and has a price range of more than £30.	0.5337	0.5529	5.1116	0.4671	0.6537	2.0836
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese pub near Raja Indian Cuisine in the riverside area with a price range of more than £30.	0.7861	0.7938	6.6469	0.4561	0.7200	1.4768
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It has a customer rating of 5 out of 5 and is not children friendly.	0.8402	0.8457	6.6175	0.4038	0.7399	1.0986
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It has a customer rating of 5 out of 5 and is children friendly.	0.7330	0.7416	5.5629	0.4236	0.6260	1.3539
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub with a price range of more than £30. It is not children friendly and has a customer rating of 5 out of 5. It is located in riverside near Raja Indian Cuisine.	0.4386	0.4577	6.3914	0.3473	0.4947	1.0772
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly japanese pub with a price range of more than £30 and has a customer rating of 5 out of 5. It is located in the riverside area near Raja Indian Cuisine.	0.6207	0.6325	6.8556	0.4471	0.6690	0.9788
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It has a low customer rating and has a price range of more than £30 and is not children friendly.	0.1381	0.1763	2.4626	0.3302	0.5295	0.0777
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub with a price range of more than £30. It has a low customer rating and is located in the city centre near Raja Indian Cuisine.	0.5459	0.5618	5.7533	0.4979	0.5387	1.4364
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a non children friendly japanese pub with a price range of more than £30. It has a low customer rating and is located in the riverside area near Raja Indian Cuisine.	0.4789	0.4985	5.5041	0.4585	0.5148	2.1283
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly japanese pub with a price range of more than £30. It has a low customer rating and is located in the riverside area near Raja Indian Cuisine.	0.6836	0.6945	6.7012	0.4202	0.6566	2.0226
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a cheap italian restaurant near Raja Indian Cuisine in the riverside area. It is not family-friendly.	0.5890	0.6121	5.7864	0.4280	0.5822	1.2975
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly italian restaurant near Raja Indian Cuisine in the riverside area with a price range of less than £20.	0.2624	0.3057	3.5050	0.3666	0.5742	0.7950
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.8419	0.8499	6.3290	0.5531	0.7058	2.8827
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly italian restaurant located in the city centre near Raja Indian Cuisine.	0.5201	0.5351	2.1635	0.3900	0.5960	0.8443
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the riverside area near Raja Indian Cuisine.	0.8428	0.8495	4.5143	0.3736	0.6802	2.0296
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly italian restaurant near Raja Indian Cuisine in the riverside area with a moderate price range.	0.7605	0.7687	7.5769	0.4854	0.7707	1.5565
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly italian restaurant near Raja Indian Cuisine in the riverside area with a price range of more than £30.	0.6475	0.6646	5.0191	0.4206	0.6567	2.1446
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese restaurant near Raja Indian Cuisine in the riverside area with a price range of £20-25.	0.8069	0.8160	6.8257	0.4326	0.6185	1.5372
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap family friendly japanese restaurant near Raja Indian Cuisine in the riverside area.	0.6468	0.6698	3.9621	0.4988	0.7313	2.5685
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese restaurant near Raja Indian Cuisine in the riverside area with a high price range.	0.6504	0.6709	5.5537	0.4395	0.5799	2.1839
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a cheap japanese restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.6884	0.6978	4.3731	0.3999	0.7809	1.0134
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly japanese restaurant near Raja Indian Cuisine in the city centre with a price range of less than £20.	0.3896	0.4141	4.1473	0.4161	0.5195	1.6650
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a cheap japanese restaurant near Raja Indian Cuisine in the riverside area. It is not family-friendly.	0.6164	0.6351	5.6748	0.3656	0.6737	1.1696
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly japanese restaurant near Raja Indian Cuisine in the riverside area with a price range of less than £20.	0.8823	0.8877	7.7353	0.5430	0.8403	2.0378
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.	0.6774	0.6913	5.7386	0.4543	0.6690	2.5141
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese restaurant located in the city centre near Raja Indian Cuisine.	0.4701	0.4864	3.1072	0.3877	0.6816	1.1495
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant near Raja Indian Cuisine in the riverside area. It is not kid friendly and has a moderate price range.	0.6573	0.6733	6.9780	0.4709	0.6671	1.6152
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese restaurant near Raja Indian Cuisine in the riverside area with a moderate price range.	0.4692	0.5020	5.3669	0.4228	0.6438	1.4465
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is not children friendly and costs more than £30.	0.7269	0.7393	6.2273	0.4598	0.5994	2.6121
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child-friendly japanese restaurant near Raja Indian Cuisine in the city centre with a price range of more than £30.	0.5826	0.5976	3.7867	0.4644	0.5446	2.1684
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant near Raja Indian Cuisine in the riverside area. It is not children friendly and costs more than £30.	0.3738	0.4002	5.1299	0.3836	0.6098	2.0154
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese restaurant near Raja Indian Cuisine in the riverside area with a price range of more than £30.	0.7861	0.7938	6.6469	0.4561	0.7200	1.5051
name[Wildwood], eatType[coffee shop], area[riverside]	In the riverside area is a coffee shop called Wildwood.	0.5157	0.5774	4.0340	0.5293	0.8498	3.2974
name[Wildwood], eatType[pub], area[riverside]	Wildwood is a pub by the riverside.	0.5000	0.5969	3.6392	0.3745	0.7143	3.1024
name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly french pub near Raja Indian Cuisine in the riverside area.	0.9802	0.9816	6.0798	0.5651	0.8170	2.7275
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a pub providing indian food in the city centre. It is near Raja Indian Cuisine.	0.4458	0.4748	3.5196	0.3866	0.6215	1.0363
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian pub in the city centre near Raja Indian Cuisine.	0.6706	0.6867	4.1935	0.4749	0.7021	2.8078
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an indian pub near Raja Indian Cuisine in the riverside area. It is not family friendly.	0.7648	0.7791	5.8025	0.4623	0.6884	3.3002
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian pub located in the riverside area near Raja Indian Cuisine.	0.8428	0.8495	5.4363	0.4343	0.8093	2.3052
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian pub near Raja Indian Cuisine in the city centre. It is not family-friendly.	0.8891	0.8958	6.1097	0.5305	0.7459	3.5158
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian pub located in the city centre near Raja Indian Cuisine.	0.8857	0.8939	5.0042	0.5918	1.0000	5.0990
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian pub near Raja Indian Cuisine in the riverside area. It is not family-friendly.	0.8073	0.8192	5.7420	0.4695	0.7991	1.7697
