src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It has a customer rating of 5 out of 5 and is child friendly.	0.6252	0.6400	6.4374	0.3637	0.5732	1.4053
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a pub providing japanese food in the more than £30 price range. It is located in the city centre. It is near Raja Indian Cuisine. It has a low customer rating and is not child friendly.	0.1591	0.1867	2.2414	0.3732	0.4258	0.0129
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a pub providing japanese food in the more than £30 price range. It is located in the city centre. It is near Raja Indian Cuisine. Its customer rating is low and it is children friendly.	0.3418	0.3631	4.7389	0.4270	0.5354	0.5519
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It has a low customer rating and a price range of more than £30 and is not child friendly.	0.5456	0.5624	5.6211	0.4688	0.7369	2.9189
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub in the riverside area near Raja Indian Cuisine. It has a low customer rating and a price range of more than £30 and is children friendly.	0.5508	0.5661	6.0237	0.4186	0.5180	2.0617
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is an italian restaurant in the riverside area near Raja Indian Cuisine. It is not family-friendly and has a price range of less than £20.	0.3962	0.4257	5.8967	0.3416	0.4747	0.4834
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly restaurant located in the city centre near the Raja Indian Cuisine.	0.2863	0.3287	3.2157	0.3851	0.6198	1.1152
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the city centre near Raja Indian Cuisine. It is not kids friendly.	0.8128	0.8225	6.3290	0.5387	0.7027	2.9797
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the city centre near Raja Indian Cuisine. It is kid friendly.	0.6674	0.6829	4.4882	0.4644	0.6068	1.6260
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the riverside area near Raja Indian Cuisine. It is not kids friendly.	0.7731	0.7849	6.5292	0.4357	0.7298	2.1224
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly italian restaurant in the moderate price range. It is located in the riverside area near Raja Indian Cuisine.	0.7225	0.7359	7.0556	0.4535	0.7398	1.4792
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly italian restaurant in the riverside area near Raja Indian Cuisine. It has a price range of more than £30.	0.7664	0.7766	6.3429	0.4309	0.7301	2.6352
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant in the riverside area near Raja Indian Cuisine. It is kid friendly and has a price range of £20-25.	0.7200	0.7317	6.8721	0.4491	0.6446	1.7053
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap family friendly japanese restaurant in the riverside area near Raja Indian Cuisine.	0.7526	0.7682	4.2528	0.4988	0.8531	2.7020
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese restaurant in the riverside area near Raja Indian Cuisine. It has a high price range.	0.5169	0.5427	5.5603	0.4498	0.5023	2.3237
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a cheap japanese restaurant in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.6423	0.6522	3.8307	0.4035	0.7959	0.8557
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly japanese restaurant in the city centre near Raja Indian Cuisine. It has a price range of less than £20.	0.4345	0.4580	4.6586	0.4231	0.6213	1.8674
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a cheap japanese restaurant in the riverside area near Raja Indian Cuisine. It is not family-friendly.	0.5362	0.5607	5.3213	0.3656	0.6277	1.1389
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly japanese restaurant in the riverside area near Raja Indian Cuisine. It has a price range of less than £20.	0.7807	0.7901	7.4991	0.5117	0.7898	2.0321
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced japanese restaurant in the city centre near Raja Indian Cuisine. It is not kids friendly.	0.7120	0.7182	4.4076	0.4974	0.8561	1.4220
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese restaurant in the city centre near Raja Indian Cuisine. It is moderately priced.	0.5499	0.5705	5.0493	0.4388	0.6136	1.9337
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced japanese restaurant in the riverside area near Raja Indian Cuisine. It is not kids friendly.	0.8922	0.8971	6.9894	0.5619	0.8800	1.7194
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese restaurant in the moderate price range. It is located in the riverside area near Raja Indian Cuisine.	0.4847	0.5115	5.5131	0.4015	0.6743	1.2439
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a high priced japanese restaurant in the city centre near Raja Indian Cuisine. It is not child friendly.	0.6104	0.6260	4.2208	0.3597	0.6461	0.8041
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child-friendly japanese restaurant in the city centre near Raja Indian Cuisine. It has a price range of more than £30.	0.7718	0.7800	4.9872	0.4716	0.6798	2.5551
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a high priced japanese restaurant in the riverside area near Raja Indian Cuisine. It is not child friendly.	0.5099	0.5357	4.7106	0.3205	0.5763	1.5648
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese restaurant in the riverside area near Raja Indian Cuisine. It has a price range of more than £30.	0.7768	0.7866	7.2588	0.4632	0.7562	1.5026
name[Wildwood], eatType[coffee shop], area[riverside]	In the riverside area, is a coffee shop called Wildwood.	0.4660	0.5266	3.6920	0.5293	0.8498	3.2974
name[Wildwood], eatType[pub], area[riverside]	Wildwood is a pub in the riverside area.	0.6148	0.6756	4.5736	0.4180	0.8097	3.6374
name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly french pub near Raja Indian Cuisine in the riverside area.	0.9802	0.9816	6.0798	0.5651	0.8170	2.7275
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an indian pub in the city centre near Raja Indian Cuisine. It is not family friendly.	0.5619	0.5823	4.2097	0.4160	0.6682	1.2808
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly pub serving indian food in the city centre near Raja Indian Cuisine.	0.7068	0.7265	5.1167	0.4457	0.6816	2.5926
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an indian pub in the riverside area near Raja Indian Cuisine. It is not family friendly.	0.8640	0.8718	5.9795	0.4623	0.8114	3.2406
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly pub serving indian food in the riverside area near Raja Indian Cuisine.	0.9306	0.9351	6.2968	0.4460	0.7689	2.4083
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian pub in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.8073	0.8192	6.1765	0.5352	0.9351	3.2690
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian pub in the city centre near Raja Indian Cuisine.	1.0000	1.0000	5.0725	1.0000	1.0000	5.2718
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian pub in the riverside area near Raja Indian Cuisine. It is not family-friendly.	0.9351	0.9391	6.0237	0.4521	0.7231	1.8602
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian pub in the riverside area near Raja Indian Cuisine.	0.3992	0.4561	3.3860	0.4702	0.3427	2.8953
name[Wildwood], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a child friendly french restaurant in the riverside area near Raja Indian Cuisine.	1.0000	1.0000	6.6176	0.5761	0.9333	2.6782
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an indian restaurant located in the city centre near Raja Indian Cuisine. It is not family friendly.	0.6136	0.6326	4.6991	0.4120	0.7022	1.4564
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian restaurant in the city centre near Raja Indian Cuisine.	0.6706	0.6867	4.1935	0.4749	0.7021	2.7955
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a restaurant providing indian food it is located in the riverside area near Raja Indian Cuisine.	0.9038	0.9065	5.5503	0.5771	0.9145	4.5010
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian restaurant in the riverside area near Raja Indian Cuisine.	0.9802	0.9816	4.9549	0.4401	0.8064	2.1207
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian restaurant in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.8073	0.8192	6.1765	0.5352	0.9351	3.2498
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian restaurant in the city centre near Raja Indian Cuisine.	1.0000	1.0000	5.0725	1.0000	1.0000	5.2488
name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian restaurant in the riverside area near Raja Indian Cuisine. It is not family-friendly.	0.9351	0.9391	6.0237	0.4521	0.7231	1.8534
