src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub in the riverside area near the Raja Indian Cuisine. It has a low customer rating, is not child friendly and has a high price range.	0.5684	0.5833	5.3696	0.3945	0.5816	2.8590
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub in the riverside area near the Raja Indian Cuisine. It has a low customer rating, is child friendly and costs more than £30.	0.5671	0.5852	6.2135	0.4259	0.5126	1.9668
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a restaurant providing italian food in the low price range. It is located in the riverside area near Raja Indian Cuisine. It is not family-friendly.	0.5447	0.5615	5.3185	0.4735	0.7052	0.5247
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly italian restaurant in the riverside area near Raja Indian Cuisine with prices less than £20.	0.4942	0.5195	4.3181	0.3426	0.5714	1.1725
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.8419	0.8499	6.3290	0.5531	0.7058	2.8827
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced, kid-friendly italian restaurant in the city centre near Raja Indian Cuisine.	0.5723	0.5864	2.9037	0.4312	0.6385	0.7955
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.8419	0.8499	6.5685	0.4208	0.6902	2.1213
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a restaurant providing italian food in the moderate price range. It is located in riverside near Raja Indian Cuisine and is kid friendly.	0.4757	0.5056	6.5778	0.4463	0.6985	1.1719
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly italian restaurant in the riverside area near Raja Indian Cuisine. The price range is more than £30.	0.5880	0.6091	5.1886	0.3964	0.6823	1.8568
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese restaurant in the riverside area near Raja Indian Cuisine with a price range of £20-25.	0.6867	0.7024	6.2729	0.4222	0.5511	1.5117
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap, family friendly japanese restaurant in the riverside area near Raja Indian Cuisine.	0.6071	0.6326	4.5188	0.4988	0.8531	2.7020
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese restaurant in the riverside area near Raja Indian Cuisine with a high price range.	0.5851	0.6120	5.4610	0.4321	0.5111	2.1434
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is not family-friendly and costs less than £20.	0.6836	0.6978	5.8155	0.4726	0.7137	1.7562
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly japanese restaurant in the city centre near Raja Indian Cuisine with a price range of less than £20.	0.3896	0.4141	4.1157	0.4379	0.6308	1.6754
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant located near Raja Indian Cuisine in the riverside area. It is not family-friendly and costs less than £20.	0.6210	0.6385	6.5301	0.4282	0.6920	1.3060
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly japanese restaurant near Raja Indian Cuisine in the riverside area with a price range of less than £20.	0.8823	0.8877	7.7353	0.5430	0.8403	2.0378
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a restaurant providing japanese food in the moderate price range. It is located in the city centre near Raja Indian Cuisine adults only.	0.5101	0.5318	4.7171	0.4158	0.6122	1.5840
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is kid friendly and moderately priced.	0.5607	0.5835	5.5207	0.4340	0.5909	2.2997
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced japanese restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.9873	0.9879	7.5448	0.5769	0.9263	1.8308
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant in the riverside area near Raja Indian Cuisine. It is kid friendly and moderately priced.	0.5343	0.5615	6.0140	0.4511	0.6902	1.5818
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a restaurant providing japanese food in the more than £30 price range. It is located in the city centre near Raja Indian Cuisine.	0.6211	0.6366	5.4673	0.4726	0.7647	2.4872
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese restaurant near Raja Indian Cuisine in the city centre with a price range of more than £30.	0.6665	0.6787	4.4022	0.4696	0.5492	2.8279
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant in the riverside area near Raja Indian Cuisine. It has a price range of more than £30 and is not child friendly.	0.6084	0.6234	5.2498	0.4742	0.7176	2.0707
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese restaurant in the riverside area near Raja Indian Cuisine with a price range of more than £30.	0.7585	0.7678	6.7315	0.4537	0.7020	1.6088
name[Wildwood], eatType[coffee shop], area[riverside]	Wildwood is a high priced coffee shop in the riverside area.	0.3508	0.4353	3.7920	0.3994	0.7584	2.6661
name[Wildwood], eatType[pub], area[riverside]	By the riverside is a pub called Wildwood.	0.0001	0.3549	2.9270	0.3956	0.6536	2.2272
name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a children friendly french pub in the riverside area near Raja Indian Cuisine.	0.9802	0.9816	6.3945	0.5761	0.9333	2.6403
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non-family-friendly pub serving indian food in the city centre near Raja Indian Cuisine.	0.4615	0.4803	2.5591	0.4956	0.6175	0.6801
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian pub located in the city centre near Raja Indian Cuisine.	0.7337	0.7485	4.9604	0.4949	0.7233	3.2118
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an indian pub in the riverside area near Raja Indian Cuisine. It is not family friendly.	0.8640	0.8718	5.9795	0.4623	0.8114	3.2406
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian pub in the riverside area near Raja Indian Cuisine.	0.9802	0.9816	4.9549	0.4401	0.8064	2.1219
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non-family-friendly italian pub located in the city centre near the Raja Indian Cuisine.	0.7105	0.7308	4.8176	1.0000	0.9042	2.5834
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian pub in the city centre near Raja Indian Cuisine.	1.0000	1.0000	5.0725	1.0000	1.0000	5.2718
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non-family-friendly italian pub near Raja Indian Cuisine in the riverside area.	0.5443	0.5711	2.5011	0.4252	0.6271	0.8269
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly italian pub in the riverside area near Raja Indian Cuisine.	0.4121	0.4663	3.4185	0.4702	0.4000	3.9039
name[Wildwood], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly french restaurant in the riverside area near Raja Indian Cuisine.	1.0000	1.0000	6.3916	1.0000	1.0000	2.8694
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non-family friendly indian restaurant located in the city centre near Raja Indian Cuisine.	0.5022	0.5190	2.9325	0.4213	0.7080	0.9670
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian restaurant in the city centre near Raja Indian Cuisine.	0.6706	0.6867	4.1935	0.4749	0.7021	2.7955
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non-family friendly indian restaurant in the riverside area near Raja Indian Cuisine.	0.5703	0.6055	3.6740	0.3902	0.6701	1.6515
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian restaurant in the riverside area near Raja Indian Cuisine.	0.9802	0.9816	4.9549	0.4401	0.8064	2.1207
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non-family-friendly italian restaurant located in the city centre near the Raja Indian Cuisine.	0.7105	0.7308	4.8176	1.0000	0.9042	2.6006
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian restaurant in the city centre near Raja Indian Cuisine.	1.0000	1.0000	5.0725	1.0000	1.0000	5.2488
name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non family-friendly italian restaurant in the riverside area near Raja Indian Cuisine.	0.6452	0.6675	3.1805	0.4086	0.6101	1.1231
name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian restaurant in the riverside area near Raja Indian Cuisine.	0.3992	0.4561	3.3860	0.4702	0.3427	2.9132
name[Zizzi], eatType[coffee shop], area[riverside]	Zizzi is a high priced coffee shop in the riverside area.	0.4287	0.4845	3.4181	0.4273	0.7395	2.6153
name[Zizzi], eatType[coffee shop], customer rating[average], near[Burger King]	Zizzi is an average rated coffee shop near Burger King.	0.5834	0.6241	4.3305	0.4764	0.6799	3.8143
name[Zizzi], eatType[coffee shop], customer rating[high], near[Burger King]	Zizzi is a coffee shop located near Burger King with a high customer rating.	0.6585	0.6868	4.7683	0.4935	0.8225	3.2896
name[Zizzi], eatType[coffee shop], near[The Sorrento]	Zizzi is a coffee shop located near The Sorrento.	0.5531	0.5883	3.0037	0.4461	0.7858	3.2142
name[Zizzi], eatType[pub], area[riverside]	By the riverside is a pub called Zizzi.	0.0001	0.3357	3.0096	0.3990	0.5545	1.9584
name[Zizzi], eatType[pub], customer rating[average], near[Burger King]	Zizzi is a pub near Burger King with an average customer rating.	0.4353	0.4948	4.2228	0.3955	0.7500	3.0090
