src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It has a high customer rating and a price range of more than £30 and is not child friendly.	0.4044	0.4291	6.2320	0.3705	0.5205	0.8289
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly japanese pub with a high price range and a customer rating of 5 out of 5. It is located near Raja Indian Cuisine in the riverside area.	0.6821	0.6924	6.7613	0.4659	0.6426	1.2530
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub located in the city centre near Raja Indian Cuisine. It is not child friendly and has a high price range and a high customer rating.	0.1266	0.1657	2.1217	0.3384	0.4311	0.2221
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly japanese pub in the city centre near Raja Indian Cuisine with a low customer rating and a price range of more than £30.	0.5194	0.5406	5.5734	0.4168	0.7475	1.8429
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese pub near Raja Indian Cuisine in the riverside area. It is not child friendly and has a low customer rating and a price range of more than £30.	0.5693	0.5848	5.7184	0.4599	0.6055	2.9993
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese pub near Raja Indian Cuisine in the riverside area with a low customer rating and a price range of more than £30.	0.5844	0.6017	5.9299	0.4270	0.5452	2.1925
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a cheap italian restaurant located near Raja Indian Cuisine in the riverside area. It is not family-friendly.	0.5212	0.5476	5.6629	0.4058	0.5671	1.2115
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly italian restaurant in the riverside area near Raja Indian Cuisine. It has a price range of less than £20.	0.4038	0.4313	3.9216	0.3636	0.5640	0.8186
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.8419	0.8499	6.3290	0.5531	0.7058	2.8827
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the city centre near Raja Indian Cuisine. It is kid friendly.	0.6674	0.6829	4.4882	0.4644	0.6068	1.6260
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.8419	0.8499	6.5685	0.4208	0.6902	2.1213
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced italian restaurant in the riverside area near Raja Indian Cuisine. It is kid friendly.	0.7441	0.7535	7.3305	0.4894	0.8947	1.7855
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a child friendly italian restaurant in riverside near Raja Indian Cuisine. It has a price range of more than £30.	0.7024	0.7164	5.5601	0.3881	0.6823	1.9628
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a kid friendly japanese restaurant in riverside near Raja Indian Cuisine. It has a price range of £20-25.	0.6978	0.7124	6.5708	0.3850	0.5336	1.4236
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap, family friendly japanese restaurant in riverside near Raja Indian Cuisine.	0.7337	0.7485	3.7943	0.5524	0.8980	2.7081
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese restaurant near Raja Indian Cuisine in the riverside area. It has a high price range.	0.5829	0.6030	5.6359	0.4312	0.5695	2.2051
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a restaurant providing japanese food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.5568	0.5749	5.6780	0.4242	0.6083	1.8593
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family-friendly japanese restaurant in the city centre near Raja Indian Cuisine. It has a price range of less than £20.	0.4345	0.4580	4.6586	0.4231	0.6213	1.8674
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant near Raja Indian Cuisine in the riverside area. It is not family-friendly and has a price range of less than £20.	0.6020	0.6177	6.8202	0.4046	0.6240	1.3374
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a family friendly sushi restaurant located near Raja Indian Cuisine.	0.7147	0.7180	2.2589	0.4330	0.8124	0.7650
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced japanese restaurant in the city centre near Raja Indian Cuisine. It is not child friendly.	0.6151	0.6263	4.0492	0.4910	0.8133	1.2437
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced, kid-friendly japanese restaurant in the city centre near Raja Indian Cuisine.	0.5353	0.5489	3.5776	0.4240	0.6816	1.0457
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant near Raja Indian Cuisine in riverside. It is not kid friendly and has a moderate price range.	0.6318	0.6502	6.9289	0.4579	0.6942	1.6819
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced, kid friendly japanese restaurant near Raja Indian Cuisine in the riverside area.	0.6241	0.6464	5.6860	0.4724	0.7729	1.7490
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a japanese restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly and has a price range of more than £30.	0.7829	0.7910	6.4827	0.5128	0.6000	3.5941
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese restaurant located in the city centre near Raja Indian Cuisine.	0.5249	0.5301	1.6695	0.3591	0.6189	0.3288
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a restaurant providing japanese food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.3159	0.3490	4.3043	0.4151	0.5247	1.7065
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a children friendly japanese restaurant in riverside near Raja Indian Cuisine. It has a high price range.	0.8005	0.8106	7.0296	0.5279	0.7334	1.4633
name[Wildwood], eatType[coffee shop], area[riverside]	In the riverside area, Wildwood is a coffee shop.	0.6034	0.6493	4.1451	0.4397	0.7858	3.6716
name[Wildwood], eatType[pub], area[riverside]	By the riverside is a pub called Wildwood.	0.0001	0.3549	2.9270	0.3956	0.6536	2.2272
name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly french pub in the riverside area near Raja Indian Cuisine.	1.0000	1.0000	6.3916	1.0000	1.0000	2.8318
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a pub serving indian food in the city centre near Raja Indian Cuisine. It is not family friendly.	0.6984	0.7147	5.2680	0.4536	0.6890	1.7212
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly pub serving indian food. It is located in the city centre near Raja Indian Cuisine.	0.4074	0.4449	4.8055	0.4497	0.6554	2.3835
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an indian pub near Raja Indian Cuisine in the riverside area. It is not family friendly.	0.7648	0.7791	5.8025	0.4623	0.6884	3.3002
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian pub near Raja Indian Cuisine in riverside.	0.8424	0.8555	2.9933	0.4722	0.8462	1.7908
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian pub located in the city centre near Raja Indian Cuisine. It is not family-friendly.	0.8958	0.9017	6.3840	0.5830	0.9145	3.3944
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian pub in the city centre near Raja Indian Cuisine.	1.0000	1.0000	5.0725	1.0000	1.0000	5.2718
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an italian pub near Raja Indian Cuisine in riverside. It is not family-friendly.	0.7477	0.7665	4.5734	0.4412	0.7799	1.3853
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly italian pub in riverside near Raja Indian Cuisine.	0.2867	0.3595	3.2822	0.3937	0.4231	3.5156
name[Wildwood], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly french restaurant in riverside near Raja Indian Cuisine.	0.9765	0.9785	4.3784	0.5260	0.9168	2.4157
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an indian restaurant located in the city centre near Raja Indian Cuisine. It is not family friendly.	0.6136	0.6326	4.6991	0.4120	0.7022	1.4564
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian restaurant located in the city centre near Raja Indian Cuisine.	0.7337	0.7485	4.9604	0.4949	0.7233	3.1817
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a restaurant providing indian food it is located in the riverside. It is near Raja Indian Cuisine. It is not family friendly.	0.9421	0.9442	5.5604	0.6458	0.9026	3.8611
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly indian restaurant in riverside near Raja Indian Cuisine.	0.9036	0.9122	3.0281	0.4722	0.8256	1.7290
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non-family-friendly italian restaurant in the city centre near Raja Indian Cuisine.	0.4609	0.4991	3.8271	0.5621	0.8243	2.0702
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly italian restaurant located near Raja Indian Cuisine in the city centre.	0.8857	0.8939	5.5202	0.5583	0.9407	4.9632
